# ID,Label
5795,5
5796,8
5797,3
5798,1
5799,4
5800,3
5801,5
5802,4
5803,7
5804,5
5805,7
5806,6
5807,4
5808,4
5809,6
5810,5
5811,7
5812,5
5813,3
5814,6
5815,3
5816,3
5817,3
5818,6
5819,8
5820,7
5821,4
5822,4
5823,4
5824,2
5825,4
5826,1
5827,8
5828,8
5829,3
5830,1
5831,6
5832,5
5833,5
5834,1
5835,1
5836,6
5837,8
5838,5
5839,3
5840,4
5841,3
5842,6
5843,4
5844,3
5845,7
5846,7
5847,1
5848,8
5849,2
5850,4
5851,2
5852,6
5853,7
5854,5
5855,8
5856,2
5857,5
5858,8
5859,8
5860,2
5861,1
5862,6
5863,5
5864,5
5865,7
5866,8
5867,3
5868,5
5869,6
5870,6
5871,3
5872,2
5873,2
5874,7
5875,4
5876,2
5877,4
5878,7
5879,6
5880,1
5881,4
5882,8
5883,8
5884,8
5885,1
5886,6
5887,2
5888,4
5889,6
5890,1
5891,1
5892,3
5893,3
5894,8
5895,8
5896,6
5897,3
5898,3
5899,8
5900,2
5901,6
5902,1
5903,6
5904,2
5905,2
5906,1
5907,7
5908,7
5909,2
5910,4
5911,6
5912,7
5913,4
5914,8
5915,5
5916,7
5917,5
5918,6
5919,5
5920,2
5921,6
5922,7
5923,1
5924,2
5925,2
5926,4
5927,4
5928,8
5929,8
5930,4
5931,8
5932,1
5933,5
5934,6
5935,1
5936,6
5937,1
5938,6
5939,3
5940,2
5941,1
5942,5
5943,7
5944,7
5945,3
5946,5
5947,7
5948,8
5949,5
5950,7
5951,6
5952,6
5953,2
5954,6
5955,3
5956,7
5957,2
5958,2
5959,7
5960,8
5961,8
5962,2
5963,7
5964,8
5965,4
5966,3
5967,7
5968,1
5969,3
5970,6
5971,7
5972,7
5973,7
5974,1
5975,2
5976,2
5977,6
5978,7
5979,7
5980,2
5981,8
5982,4
5983,8
5984,2
5985,4
5986,7
5987,5
5988,2
5989,6
5990,1
5991,5
5992,5
5993,5
5994,5
5995,5
5996,6
5997,5
5998,2
5999,7
6000,6
6001,6
6002,5
6003,4
6004,6
6005,5
6006,1
6007,2
6008,7
6009,8
6010,1
6011,8
6012,5
6013,8
6014,4
6015,8
6016,4
6017,4
6018,5
6019,1
6020,6
6021,6
6022,1
6023,3
6024,1
6025,4
6026,7
6027,3
6028,2
6029,8
6030,6
6031,6
6032,4
6033,8
6034,1
6035,8
6036,2
6037,1
6038,4
6039,2
6040,7
6041,1
6042,2
6043,1
6044,7
6045,5
6046,4
6047,2
6048,5
6049,7
6050,7
6051,5
6052,7
6053,5
6054,7
6055,3
6056,2
6057,2
6058,3
6059,5
6060,8
6061,4
6062,3
6063,4
6064,3
6065,6
6066,7
6067,6
6068,6
6069,1
6070,4
6071,1
6072,2
6073,8
6074,6
6075,8
6076,5
6077,2
6078,7
6079,1
6080,8
6081,8
6082,1
6083,2
6084,2
6085,1
6086,1
6087,5
6088,5
6089,2
6090,7
6091,3
6092,7
6093,3
6094,3
6095,3
6096,1
6097,3
6098,7
6099,1
6100,5
6101,2
6102,8
6103,6
6104,4
6105,1
6106,6
6107,6
6108,2
6109,1
6110,7
6111,8
6112,4
6113,5
6114,1
6115,1
6116,8
6117,1
6118,4
6119,8
6120,4
6121,3
6122,7
6123,7
6124,6
6125,8
6126,4
6127,2
6128,2
6129,2
6130,8
6131,5
6132,2
6133,3
6134,1
6135,5
6136,7
6137,7
6138,1
6139,4
6140,8
6141,8
6142,7
6143,2
6144,5
6145,3
6146,7
6147,6
6148,7
6149,4
6150,6
6151,4
6152,3
6153,6
6154,8
6155,6
6156,8
6157,1
6158,2
6159,6
6160,4
6161,1
6162,1
6163,6
6164,1
6165,6
6166,7
6167,6
6168,5
6169,8
6170,6
6171,2
6172,6
6173,4
6174,1
6175,4
6176,6
6177,4
6178,3
6179,1
6180,6
6181,4
6182,5
6183,3
6184,6
6185,1
6186,6
6187,4
6188,3
6189,1
6190,1
6191,3
6192,1
6193,5
6194,4
6195,4
6196,6
6197,2
6198,1
6199,2
6200,2
6201,5
6202,8
6203,4
6204,1
6205,1
6206,7
6207,3
6208,3
6209,2
6210,4
6211,2
6212,5
6213,2
6214,7
6215,3
6216,3
6217,6
6218,4
6219,6
6220,2
6221,7
6222,1
6223,4
6224,4
6225,7
6226,2
6227,7
6228,5
6229,6
6230,8
6231,1
6232,6
6233,7
6234,7
6235,7
6236,6
6237,1
6238,1
6239,4
6240,5
6241,8
6242,3
6243,6
6244,5
6245,5
6246,2
6247,1
6248,8
6249,7
6250,1
6251,6
6252,4
6253,2
6254,3
6255,4
6256,3
6257,3
6258,4
6259,5
6260,5
6261,6
6262,7
6263,2
6264,5
6265,8
6266,1
6267,3
6268,5
6269,8
6270,8
6271,3
6272,3
6273,1
6274,5
6275,4
6276,4
6277,1
6278,6
6279,5
6280,6
6281,8
6282,8
6283,1
6284,3
6285,8
6286,2
6287,1
6288,4
6289,2
6290,3
6291,5
6292,7
6293,5
6294,4
6295,1
6296,2
6297,1
6298,2
6299,6
6300,7
6301,5
6302,2
6303,7
6304,6
6305,4
6306,6
6307,2
6308,8
6309,4
6310,7
6311,4
6312,8
6313,2
6314,5
6315,8
6316,8
6317,6
6318,5
6319,8
6320,1
6321,7
6322,2
6323,4
6324,1
6325,6
6326,7
6327,7
6328,8
6329,7
6330,3
6331,6
6332,2
6333,1
6334,4
6335,1
6336,7
6337,3
6338,1
6339,5
6340,6
6341,2
6342,4
6343,7
6344,4
6345,6
6346,3
6347,2
6348,4
6349,4
6350,7
6351,7
6352,6
6353,2
6354,7
6355,6
6356,4
6357,7
6358,2
6359,3
6360,1
6361,7
6362,4
6363,4
6364,8
6365,1
6366,5
6367,1
6368,7
6369,4
6370,8
6371,1
6372,7
6373,5
6374,6
6375,7
6376,3
6377,2
6378,5
6379,2
6380,8
6381,7
6382,6
6383,7
6384,3
6385,6
6386,4
6387,1
6388,4
6389,6
6390,1
6391,1
6392,1
6393,7
6394,7
6395,2
6396,8
6397,5
6398,7
6399,6
6400,7
6401,1
6402,8
6403,8
6404,1
6405,4
6406,6
6407,5
6408,7
6409,1
6410,7
6411,6
6412,5
6413,6
6414,6
6415,6
6416,5
6417,6
6418,7
6419,6
6420,4
6421,2
6422,8
6423,5
6424,5
6425,8
6426,4
6427,6
6428,8
6429,6
6430,8
6431,4
6432,3
6433,4
6434,7
6435,4
6436,2
6437,5
6438,3
6439,8
6440,3
6441,8
6442,1
6443,8
6444,8
6445,3
6446,1
6447,1
6448,1
6449,7
6450,1
6451,3
6452,4
6453,1
6454,1
6455,2
6456,7
6457,4
6458,2
6459,1
6460,1
6461,1
6462,4
6463,8
6464,5
6465,3
6466,3
6467,3
6468,8
6469,4
6470,8
6471,3
6472,4
6473,1
6474,8
6475,2
6476,2
6477,6
6478,5
6479,3
6480,7
6481,7
6482,2
6483,4
6484,3
6485,3
6486,1
6487,3
6488,4
6489,2
6490,5
6491,1
6492,4
6493,3
6494,3
6495,1
6496,2
6497,4
6498,1
6499,1
6500,7
6501,8
6502,3
6503,1
6504,6
6505,6
6506,2
6507,3
6508,7
6509,7
6510,5
6511,8
6512,7
6513,1
6514,7
6515,3
6516,7
6517,6
6518,7
6519,1
6520,1
6521,5
6522,8
6523,4
6524,4
6525,3
6526,5
6527,3
6528,8
6529,7
6530,3
6531,6
6532,4
6533,2
6534,6
6535,8
6536,7
6537,4
6538,3
6539,6
6540,5
6541,8
6542,1
6543,8
6544,1
6545,4
6546,3
6547,6
6548,6
6549,5
6550,6
6551,4
6552,4
6553,2
6554,8
6555,6
6556,3
6557,5
6558,1
6559,3
6560,2
6561,2
6562,1
6563,3
6564,4
6565,8
6566,3
6567,5
6568,4
6569,2
6570,4
6571,6
6572,2
6573,3
6574,7
6575,1
6576,3
6577,1
6578,6
6579,8
6580,3
6581,8
6582,1
6583,2
6584,8
6585,6
6586,6
6587,5
6588,8
6589,8
6590,1
6591,8
6592,4
6593,5
6594,1
6595,4
6596,8
6597,7
6598,3
6599,8
6600,3
6601,2
6602,3
6603,4
6604,5
6605,4
6606,8
6607,5
6608,1
6609,4
6610,3
6611,4
6612,8
6613,5
6614,7
6615,6
6616,3
6617,5
6618,6
6619,2
6620,2
6621,2
6622,3
6623,8
6624,8
6625,8
6626,5
6627,6
6628,3
6629,7
6630,3
6631,1
6632,1
6633,4
6634,4
6635,5
6636,2
6637,1
6638,7
6639,6
6640,6
6641,6
6642,2
6643,3
6644,4
6645,1
6646,6
6647,7
6648,7
6649,5
6650,3
6651,5
6652,8
6653,8
6654,7
6655,3
6656,5
6657,6
6658,5
6659,1
6660,6
6661,2
6662,2
6663,2
6664,4
6665,2
6666,3
6667,2
6668,3
6669,4
6670,7
6671,7
6672,4
6673,4
6674,1
6675,5
6676,7
6677,8
6678,4
6679,5
6680,6
6681,3
6682,4
6683,3
6684,5
6685,6
6686,6
6687,6
6688,7
6689,8
6690,2
6691,8
6692,5
6693,3
6694,3
6695,5
6696,5
6697,1
6698,3
6699,1
6700,8
6701,8
6702,7
6703,5
6704,1
6705,5
6706,6
6707,5
6708,8
6709,6
6710,5
6711,8
6712,7
6713,8
6714,4
6715,2
6716,2
6717,7
6718,4
6719,7
6720,3
6721,1
6722,2
6723,4
6724,1
6725,2
6726,8
6727,2
6728,4
6729,7
6730,6
6731,8
6732,4
6733,1
6734,3
6735,5
6736,8
6737,8
6738,1
6739,5
6740,3
6741,8
6742,1
6743,7
6744,7
6745,2
6746,4
6747,7
6748,3
6749,7
6750,5
6751,5
6752,2
6753,3
6754,8
6755,7
6756,2
6757,4
6758,5
6759,7
6760,1
6761,8
6762,3
6763,6
6764,6
6765,3
6766,5
6767,6
6768,8
6769,6
6770,4
6771,6
6772,1
6773,5
6774,1
6775,4
6776,8
6777,6
6778,2
6779,8
6780,7
6781,2
6782,7
6783,7
6784,7
6785,5
6786,4
6787,4
6788,3
6789,6
6790,3
6791,5
6792,1
6793,5
6794,4
6795,2
6796,2
6797,4
6798,4
6799,5
6800,3
6801,2
6802,7
6803,7
6804,2
6805,3
6806,1
6807,4
6808,7
6809,8
6810,3
6811,5
6812,8
6813,1
6814,7
6815,4
6816,8
6817,7
6818,7
6819,2
6820,2
6821,5
6822,6
6823,2
6824,6
6825,1
6826,8
6827,5
6828,4
6829,3
6830,3
6831,8
6832,2
6833,6
6834,5
6835,4
6836,8
6837,3
6838,4
6839,1
6840,5
6841,5
6842,6
6843,1
6844,7
6845,5
6846,2
6847,7
6848,7
6849,4
6850,1
6851,1
6852,4
6853,7
6854,3
6855,1
6856,7
6857,8
6858,2
6859,7
6860,2
6861,4
6862,6
6863,6
6864,4
6865,4
6866,2
6867,6
6868,1
6869,3
6870,5
6871,2
6872,1
6873,5
6874,1
6875,2
6876,1
6877,2
6878,3
6879,1
6880,3
6881,6
6882,5
6883,6
6884,4
6885,7
6886,2
6887,2
6888,8
6889,5
6890,7
6891,8
6892,1
6893,7
6894,1
6895,4
6896,3
6897,8
6898,6
6899,1
6900,8
6901,5
6902,2
6903,2
6904,2
6905,7
6906,7
6907,8
6908,3
6909,5
6910,5
6911,6
6912,4
6913,2
6914,4
6915,4
6916,1
6917,6
6918,4
6919,8
6920,4
6921,2
6922,8
6923,2
6924,6
6925,1
6926,5
6927,6
6928,2
6929,8
6930,2
6931,1
6932,1
6933,3
6934,3
6935,5
6936,1
6937,1
6938,6
6939,4
6940,4
6941,5
6942,7
6943,5
6944,8
6945,2
6946,6
6947,6
6948,4
6949,7
6950,4
6951,1
6952,1
6953,2
6954,4
6955,6
6956,6
6957,7
6958,4
6959,4
6960,1
6961,2
6962,6
6963,8
6964,7
6965,6
6966,5
6967,2
6968,5
6969,3
6970,5
6971,8
6972,8
6973,3
6974,7
6975,3
6976,6
6977,6
6978,2
6979,6
6980,4
6981,1
6982,3
6983,7
6984,5
6985,3
6986,3
6987,7
6988,8
6989,5
6990,1
6991,4
6992,2
6993,1
6994,4
6995,2
6996,3
6997,2
6998,8
6999,4
7000,4
7001,5
7002,1
7003,6
7004,5
7005,1
7006,4
7007,2
7008,4
7009,3
7010,1
7011,4
7012,2
7013,8
7014,5
7015,2
7016,1
7017,6
7018,5
7019,7
7020,4
7021,7
7022,4
7023,7
7024,3
7025,6
7026,1
7027,5
7028,4
7029,2
7030,3
7031,1
7032,7
7033,1
7034,5
7035,7
7036,7
7037,4
7038,6
7039,2
7040,3
7041,3
7042,4
7043,4
7044,6
7045,8
7046,4
7047,4
7048,1
7049,5
7050,8
7051,3
7052,5
7053,8
7054,2
7055,8
7056,2
7057,5
7058,7
7059,8
7060,1
7061,1
7062,7
7063,5
7064,6
7065,5
7066,8
7067,8
7068,7
7069,1
7070,3
7071,4
7072,2
7073,7
7074,6
7075,8
7076,1
7077,6
7078,2
7079,7
7080,8
7081,2
7082,3
7083,6
7084,7
7085,4
7086,2
7087,1
7088,5
7089,2
7090,6
7091,3
7092,3
7093,5
7094,1
7095,5
7096,5
7097,6
7098,7
7099,5
7100,6
7101,2
7102,6
7103,4
7104,2
7105,3
7106,8
7107,4
7108,8
7109,6
7110,7
7111,6
7112,2
7113,3
7114,1
7115,6
7116,8
7117,2
7118,3
7119,2
7120,1
7121,4
7122,1
7123,2
7124,1
7125,2
7126,1
7127,3
7128,6
7129,6
7130,4
7131,3
7132,3
7133,4
7134,7
7135,8
7136,3
7137,4
7138,2
7139,5
7140,3
7141,3
7142,6
7143,5
7144,6
7145,6
7146,7
7147,6
7148,3
7149,8
7150,6
7151,4
7152,8
7153,8
7154,2
7155,2
7156,3
7157,4
7158,2
7159,4
7160,3
7161,6
7162,4
7163,2
7164,6
7165,7
7166,7
7167,4
7168,4
7169,7
7170,8
7171,5
7172,5
7173,1
7174,3
7175,8
7176,7
7177,1
7178,7
7179,3
7180,8
7181,7
7182,4
7183,5
7184,1
7185,3
7186,1
7187,2
7188,7
7189,8
7190,8
7191,2
7192,3
7193,3
7194,8
7195,6
7196,1
7197,5
7198,8
7199,6
7200,8
7201,6
7202,8
7203,1
7204,3
7205,4
7206,3
7207,1
7208,7
7209,8
7210,1
7211,1
7212,7
7213,2
7214,7
7215,1
7216,8
7217,6
7218,3
7219,6
7220,5
7221,5
7222,4
7223,8
7224,7
7225,5
7226,1
7227,3
7228,4
7229,3
7230,7
7231,4
7232,3
7233,6
7234,3
7235,3
7236,1
7237,2
7238,6
7239,4
7240,7
7241,4
7242,6
7243,6
7244,7
7245,4
7246,5
7247,5
7248,8
7249,8
7250,3
7251,1
7252,5
7253,4
7254,5
7255,3
7256,8
7257,7
7258,8
7259,3
7260,8
7261,7
7262,5
7263,4
7264,2
7265,2
7266,6
7267,3
7268,7
7269,8
7270,5
7271,4
7272,2
7273,3
7274,6
7275,3
7276,4
7277,7
7278,8
7279,6
7280,1
7281,1
7282,8
7283,4
7284,1
7285,4
7286,1
7287,4
7288,4
7289,1
7290,3
7291,5
7292,3
7293,4
7294,4
7295,4
7296,3
7297,3
7298,5
7299,4
7300,3
7301,8
7302,3
7303,7
7304,3
7305,3
7306,6
7307,7
7308,7
7309,2
7310,8
7311,6
7312,2
7313,8
7314,2
7315,6
7316,8
7317,5
7318,2
7319,7
7320,2
7321,6
7322,6
7323,7
7324,5
7325,8
7326,6
7327,3
7328,2
7329,3
7330,4
7331,1
7332,3
7333,7
7334,7
7335,1
7336,2
7337,2
7338,7
7339,1
7340,1
7341,7
7342,6
7343,2
7344,2
7345,5
7346,4
7347,4
7348,6
7349,5
7350,1
7351,1
7352,6
7353,4
7354,5
7355,5
7356,7
7357,3
7358,5
7359,7
7360,1
7361,6
7362,4
7363,4
7364,7
7365,5
7366,8
7367,7
7368,4
7369,1
7370,1
7371,3
7372,1
7373,4
7374,6
7375,3
7376,5
7377,2
7378,5
7379,6
7380,6
7381,3
7382,4
7383,6
7384,6
7385,1
7386,7
7387,2
7388,2
7389,6
7390,4
7391,8
7392,3
7393,2
7394,3
7395,2
7396,1
7397,4
7398,3
7399,1
7400,4
7401,5
7402,2
7403,1
7404,5
7405,8
7406,8
7407,7
7408,5
7409,6
7410,6
7411,6
7412,6
7413,6
7414,8
7415,4
7416,1
7417,7
7418,8
7419,7
7420,8
7421,1
7422,5
7423,4
7424,4
7425,8
7426,3
7427,2
7428,3
7429,2
7430,7
7431,7
7432,6
7433,3
7434,5
7435,2
7436,7
7437,8
7438,5
7439,6
7440,4
7441,4
7442,4
7443,7
7444,3
7445,5
7446,8
7447,5
7448,3
7449,6
7450,1
7451,8
7452,3
7453,8
7454,8
7455,2
7456,1
7457,4
7458,7
7459,6
7460,1
7461,4
7462,1
7463,8
7464,1
7465,2
7466,8
7467,7
7468,7
7469,3
7470,2
7471,2
7472,2
7473,4
7474,4
7475,1
7476,3
7477,3
7478,6
7479,6
7480,7
7481,4
7482,5
7483,4
7484,5
7485,3
7486,1
7487,8
7488,6
7489,5
7490,4
7491,1
7492,6
7493,6
7494,7
7495,4
7496,7
7497,3
7498,3
7499,4
7500,2
7501,4
7502,2
7503,6
7504,7
7505,7
7506,3
7507,2
7508,3
7509,4
7510,8
7511,7
7512,3
7513,2
7514,3
7515,1
7516,4
7517,6
7518,4
7519,5
7520,1
7521,6
7522,6
7523,6
7524,8
7525,5
7526,5
7527,4
7528,5
7529,6
7530,7
7531,2
7532,2
7533,2
7534,3
7535,5
7536,5
7537,6
7538,5
7539,1
7540,6
7541,7
7542,3
7543,4
7544,5
7545,4
7546,4
7547,1
7548,3
7549,6
7550,4
7551,3
7552,2
7553,1
7554,5
7555,1
7556,2
7557,3
7558,6
7559,8
7560,1
7561,7
7562,8
7563,4
7564,4
7565,5
7566,6
7567,4
7568,1
7569,3
7570,7
7571,7
7572,6
7573,4
7574,5
7575,5
7576,6
7577,6
7578,2
7579,5
7580,3
7581,4
7582,6
7583,3
7584,8
7585,4
7586,4
7587,2
7588,1
7589,3
7590,5
7591,2
7592,3
7593,4
7594,5
7595,1
7596,3
7597,7
7598,5
7599,4
7600,5
7601,8
7602,3
7603,5
7604,6
7605,3
7606,8
7607,7
7608,7
7609,4
7610,3
7611,6
7612,6
7613,4
7614,4
7615,8
7616,3
7617,6
7618,8
7619,7
7620,3
7621,2
7622,4
7623,1
7624,2
7625,8
7626,7
7627,4
7628,6
7629,8
7630,1
7631,4
7632,2
7633,7
7634,4
7635,6
7636,7
7637,6
7638,7
7639,7
7640,7
7641,4
7642,6
7643,6
7644,3
7645,6
7646,6
7647,7
7648,4
7649,4
7650,3
7651,5
7652,6
7653,3
7654,8
7655,6
7656,6
7657,6
7658,3
7659,3
7660,3
7661,1
7662,3
7663,8
7664,8
7665,3
7666,3
7667,8
7668,3
7669,7
7670,7
7671,2
7672,6
7673,6
7674,4
7675,3
7676,1
7677,2
7678,3
7679,7
7680,8
7681,2
7682,4
7683,1
7684,1
7685,7
7686,7
7687,8
7688,2
7689,1
7690,4
7691,8
7692,8
7693,3
7694,4
7695,3
7696,8
7697,2
7698,7
7699,5
7700,6
7701,4
7702,2
7703,6
7704,5
7705,2
7706,1
7707,7
7708,1
7709,2
7710,2
7711,6
7712,5
7713,1
7714,8
7715,5
7716,1
7717,8
7718,7
7719,5
7720,3
7721,1
7722,2
7723,5
7724,5
7725,1
7726,4
7727,8
7728,2
7729,4
7730,8
7731,6
7732,7
7733,7
7734,2
7735,4
7736,3
7737,3
7738,1
7739,4
7740,3
7741,5
7742,4
7743,6
7744,3
7745,4
7746,4
7747,7
7748,6
7749,8
7750,7
7751,1
7752,2
7753,3
7754,3
7755,8
7756,6
7757,8
7758,4
7759,2
7760,8
7761,2
7762,7
7763,8
7764,6
7765,7
7766,1
7767,5
7768,1
7769,6
7770,2
7771,3
7772,6
7773,6
7774,1
7775,1
7776,4
7777,1
7778,2
7779,4
7780,5
7781,7
7782,5
7783,2
7784,5
7785,2
7786,1
7787,8
7788,4
7789,1
7790,2
7791,5
7792,6
7793,8
7794,3
7795,4
7796,5
7797,8
7798,2
7799,5
7800,4
7801,8
7802,6
7803,8
7804,1
7805,6
7806,1
7807,3
7808,1
7809,4
7810,7
7811,6
7812,8
7813,2
7814,7
7815,1
7816,2
7817,7
7818,7
7819,2
7820,5
7821,2
7822,2
7823,4
7824,4
7825,7
7826,6
7827,8
7828,8
7829,7
7830,5
7831,8
7832,5
7833,7
7834,5
7835,8
7836,4
7837,4
7838,6
7839,4
7840,7
7841,2
7842,1
7843,2
7844,5
7845,8
7846,1
7847,2
7848,1
7849,8
7850,5
7851,7
7852,6
7853,6
7854,3
7855,8
7856,5
7857,1
7858,6
7859,1
7860,1
7861,8
7862,8
7863,6
7864,8
7865,1
7866,2
7867,6
7868,3
7869,5
7870,1
7871,6
7872,4
7873,6
7874,6
7875,3
7876,3
7877,2
7878,5
7879,2
7880,4
7881,5
7882,2
7883,7
7884,3
7885,6
7886,6
7887,7
7888,2
7889,7
7890,8
7891,6
7892,4
7893,5
7894,4
7895,1
7896,8
7897,3
7898,5
7899,7
7900,1
7901,1
7902,2
7903,1
7904,8
7905,3
7906,1
7907,3
7908,8
7909,7
7910,2
7911,3
7912,7
7913,2
7914,4
7915,5
7916,6
7917,7
7918,4
7919,5
7920,5
7921,7
7922,3
7923,3
7924,4
7925,5
7926,6
7927,3
7928,4
7929,4
7930,6
7931,4
7932,3
7933,6
7934,5
7935,2
7936,3
7937,3
7938,6
7939,7
7940,8
7941,3
7942,3
7943,3
7944,2
7945,1
7946,4
7947,6
7948,8
7949,6
7950,3
7951,4
7952,2
7953,5
7954,1
7955,7
7956,3
7957,4
7958,2
7959,1
7960,5
7961,5
7962,1
7963,8
7964,5
7965,1
7966,7
7967,3
7968,5
7969,1
7970,3
7971,2
7972,4
7973,7
7974,8
7975,6
7976,1
7977,6
7978,8
7979,2
7980,5
7981,2
7982,1
7983,4
7984,3
7985,7
7986,4
7987,5
7988,1
7989,5
7990,8
7991,5
7992,4
7993,7
7994,1
7995,4
7996,2
7997,5
7998,4
7999,6
8000,4
8001,7
8002,1
8003,6
8004,2
8005,1
8006,1
8007,8
8008,7
8009,1
8010,4
8011,8
8012,6
8013,8
8014,3
8015,2
8016,6
8017,6
8018,1
8019,4
8020,7
8021,2
8022,4
8023,5
8024,5
8025,2
8026,7
8027,2
8028,5
8029,3
8030,7
8031,6
8032,3
8033,7
8034,8
8035,8
8036,3
8037,6
8038,8
8039,1
8040,7
8041,8
8042,6
8043,5
8044,5
8045,7
8046,6
8047,6
8048,5
8049,1
8050,2
8051,3
8052,7
8053,8
8054,3
8055,8
8056,4
8057,6
8058,7
8059,5
8060,1
8061,1
8062,4
8063,6
8064,6
8065,8
8066,1
8067,6
8068,4
8069,3
8070,6
8071,2
8072,4
8073,1
8074,7
8075,8
8076,6
8077,6
8078,1
8079,4
8080,5
8081,8
8082,1
8083,4
8084,6
8085,7
8086,4
8087,6
8088,4
8089,7
8090,1
8091,2
8092,4
8093,4
8094,7
8095,6
8096,4
8097,1
8098,1
8099,2
8100,7
8101,2
8102,2
8103,8
8104,3
8105,2
8106,5
8107,6
8108,3
8109,7
8110,3
8111,6
8112,2
8113,5
8114,4
8115,2
8116,5
8117,8
8118,7
8119,6
8120,6
8121,4
8122,1
8123,8
8124,2
8125,8
8126,5
8127,7
8128,4
8129,5
8130,1
8131,2
8132,2
8133,5
8134,6
8135,3
8136,1
8137,6
8138,6
8139,3
8140,4
8141,8
8142,1
8143,5
8144,7
8145,3
8146,1
8147,4
8148,4
8149,6
8150,8
8151,2
8152,2
8153,8
8154,8
8155,1
8156,8
8157,7
8158,1
8159,5
8160,6
8161,4
8162,3
8163,7
8164,3
8165,5
8166,4
8167,4
8168,6
8169,1
8170,3
8171,2
8172,2
8173,3
8174,1
8175,4
8176,2
8177,4
8178,5
8179,8
8180,3
8181,5
8182,6
8183,8
8184,7
8185,6
8186,6
8187,8
8188,3
8189,8
8190,1
8191,5
8192,2
8193,8
8194,7
8195,4
8196,8
8197,2
8198,5
8199,7
8200,4
8201,3
8202,1
8203,7
8204,4
8205,4
8206,6
8207,6
8208,1
8209,2
8210,3
8211,7
8212,7
8213,4
8214,3
8215,8
8216,8
8217,4
8218,2
8219,4
8220,8
8221,2
8222,1
8223,6
8224,1
8225,3
8226,2
8227,7
8228,6
8229,5
8230,1
8231,6
8232,3
8233,1
8234,2
8235,7
8236,8
8237,5
8238,1
8239,5
8240,4
8241,2
8242,4
8243,2
8244,7
8245,4
8246,1
8247,8
8248,7
8249,5
8250,8
8251,5
8252,4
8253,4
8254,8
8255,6
8256,2
8257,6
8258,4
8259,8
8260,7
8261,7
8262,7
8263,4
8264,5
8265,5
8266,3
8267,5
8268,6
8269,6
8270,1
8271,5
8272,3
8273,1
8274,8
8275,8
8276,4
8277,5
8278,8
8279,7
8280,5
8281,4
8282,7
8283,4
8284,1
8285,2
8286,7
8287,7
8288,3
8289,6
8290,4
8291,3
8292,5
8293,7
8294,7
8295,4
8296,1
8297,7
8298,5
8299,7
8300,3
8301,6
8302,8
8303,6
8304,6
8305,6
8306,2
8307,4
8308,8
8309,8
8310,6
8311,5
8312,3
8313,1
8314,8
8315,4
8316,1
8317,7
8318,2
8319,6
8320,4
8321,6
8322,2
8323,4
8324,1
8325,3
8326,6
8327,7
8328,8
8329,4
8330,1
8331,6
8332,3
8333,8
8334,7
8335,2
8336,3
8337,6
8338,2
8339,4
8340,2
8341,2
8342,4
8343,8
8344,6
8345,8
8346,5
8347,5
8348,6
8349,7
8350,8
8351,4
8352,1
8353,5
8354,2
8355,8
8356,5
8357,5
8358,4
8359,4
8360,2
8361,4
8362,5
8363,3
8364,5
8365,3
8366,2
8367,5
8368,7
8369,1
8370,3
8371,7
8372,7
8373,5
8374,6
8375,4
8376,8
8377,4
8378,7
8379,2
8380,6
8381,1
8382,5
8383,7
8384,6
8385,6
8386,8
8387,1
8388,1
8389,1
8390,5
8391,7
8392,1
8393,3
8394,3
8395,2
8396,2
8397,7
8398,5
8399,2
8400,4
8401,4
8402,4
8403,4
8404,7
8405,4
8406,6
8407,8
8408,1
8409,7
8410,6
8411,4
8412,5
8413,2
8414,6
8415,8
8416,4
8417,1
8418,6
8419,2
8420,7
8421,5
8422,2
8423,5
8424,2
8425,1
8426,6
8427,3
8428,3
8429,7
8430,1
8431,2
8432,7
8433,1
8434,1
8435,8
8436,8
8437,5
8438,8
8439,2
8440,1
8441,7
8442,2
8443,5
8444,1
8445,7
8446,3
8447,5
8448,8
8449,6
8450,2
8451,6
8452,6
8453,1
8454,7
8455,7
8456,5
8457,4
8458,4
8459,1
8460,8
8461,1
8462,2
8463,3
8464,6
8465,4
8466,5
8467,8
8468,2
8469,8
8470,8
8471,4
8472,7
8473,2
8474,3
8475,3
8476,8
8477,2
8478,1
8479,7
8480,6
8481,6
8482,1
8483,1
8484,4
8485,3
8486,7
8487,3
8488,2
8489,8
8490,1
8491,4
8492,2
8493,5
8494,5
8495,4
8496,6
8497,3
8498,4
8499,5
8500,6
8501,1
8502,5
8503,1
8504,8
8505,7
8506,3
8507,5
8508,2
8509,4
8510,7
8511,6
8512,3
8513,3
8514,3
8515,6
8516,1
8517,4
8518,8
8519,8
8520,7
8521,4
8522,2
8523,5
8524,4
8525,1
8526,3
8527,5
8528,2
8529,5
8530,2
8531,2
8532,4
8533,1
8534,5
8535,3
8536,1
8537,7
8538,5
8539,1
8540,1
8541,7
8542,1
8543,6
8544,3
8545,7
8546,8
8547,2
8548,3
8549,5
8550,8
8551,4
8552,4
8553,2
8554,2
8555,1
8556,5
8557,4
8558,2
8559,1
8560,6
8561,1
8562,1
8563,2
8564,5
8565,3
8566,2
8567,8
8568,1
8569,4
8570,6
8571,5
8572,2
8573,5
8574,8
8575,2
8576,2
8577,3
8578,2
8579,8
8580,8
8581,8
8582,6
8583,3
8584,8
8585,6
8586,6
8587,8
8588,7
8589,7
8590,4
8591,8
8592,6
